,GameID,MatchID,Map,Team1ID,Team2ID,Team1,Team2,Winner,Team1_TotalRounds,Team2_TotalRounds,Team1_SideFirstHalf,Team2_SideFirstHalf,Team1_RoundsFirstHalf,Team1_RoundsSecondtHalf,Team1_RoundsOT,Team2_RoundsFirstHalf,Team2_RoundsSecondtHalf,Team2_RoundsOT,Team1_PistolWon,Team1_Eco,Team1_EcoWon,Team1_SemiEco,Team1_SemiEcoWon,Team1_SemiBuy,Team1_SemiBuyWon,Team1_FullBuy,Team1_FullBuyWon,Team2_PistolWon,Team2_Eco,Team2_EcoWon,Team2_SemiEco,Team2_SemiEcoWon,Team2_SemiBuy,Team2_SemiBuyWon,Team2_FullBuy,Team2_FullBuyWon
554,57942,51280,Split,6199,277,Team Secret,Crazy Raccoon,Team Secret,13,5,defend,attack,8,5,0,4,1,0,2.0,2.0,2.0,1.0,1.0,5.0,4.0,10.0,6.0,0.0,4.0,0.0,1.0,1.0,6.0,1.0,7.0,3.0
555,57943,51280,Haven,6199,277,Team Secret,Crazy Raccoon,Team Secret,13,2,defend,attack,10,3,0,2,0,0,1.0,3.0,2.0,0.0,0.0,2.0,2.0,10.0,9.0,1.0,4.0,1.0,2.0,0.0,4.0,0.0,5.0,1.0
556,59251,55790,Breeze,6387,6844,Bleed eSports,shiba n the homies,Bleed eSports,13,11,defend,attack,4,9,0,8,3,0,1.0,4.0,1.0,0.0,0.0,8.0,4.0,12.0,8.0,1.0,3.0,1.0,1.0,0.0,7.0,4.0,13.0,6.0
557,59252,55790,Haven,6387,6844,Bleed eSports,shiba n the homies,Bleed eSports,13,10,attack,defend,7,6,0,5,5,0,1.0,3.0,1.0,1.0,0.0,4.0,1.0,15.0,11.0,1.0,3.0,1.0,0.0,0.0,7.0,3.0,13.0,6.0
558,59423,57297,Haven,5248,4455,Evil Geniuses,Third Impact,Third Impact,6,13,defend,attack,3,3,0,9,4,0,2.0,2.0,2.0,3.0,0.0,7.0,4.0,7.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,14.0,12.0
559,59424,57297,Ascent,5248,4455,Evil Geniuses,Third Impact,Evil Geniuses,13,11,attack,defend,7,6,0,5,6,0,1.0,3.0,1.0,2.0,0.0,5.0,3.0,14.0,9.0,1.0,3.0,1.0,2.0,0.0,4.0,3.0,15.0,7.0
560,59425,57297,Icebox,5248,4455,Evil Geniuses,Third Impact,Evil Geniuses,13,11,attack,defend,8,5,0,4,7,0,2.0,3.0,2.0,3.0,1.0,5.0,2.0,13.0,8.0,0.0,4.0,0.0,0.0,0.0,3.0,1.0,17.0,10.0
561,57924,51274,Breeze,474,2,Team Liquid,Sentinels,Team Liquid,14,12,attack,defend,4,8,2,8,4,0,1.0,4.0,1.0,1.0,0.0,5.0,4.0,16.0,9.0,1.0,3.0,1.0,1.0,0.0,6.0,3.0,16.0,8.0
562,57925,51274,Bind,474,2,Team Liquid,Sentinels,Sentinels,2,13,defend,attack,2,0,0,10,3,0,0.0,3.0,0.0,2.0,0.0,7.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,3.0,8.0,7.0
563,57926,51274,Split,474,2,Team Liquid,Sentinels,Team Liquid,13,10,defend,attack,6,7,0,6,4,0,1.0,3.0,1.0,1.0,1.0,6.0,4.0,13.0,7.0,1.0,3.0,1.0,3.0,1.0,7.0,3.0,10.0,5.0
564,59408,57276,Icebox,4388,5601,Cosmic Divide,Nightblood Gaming,Cosmic Divide,13,11,attack,defend,8,5,0,4,7,0,2.0,2.0,2.0,2.0,0.0,8.0,3.0,12.0,8.0,0.0,4.0,1.0,2.0,0.0,2.0,1.0,16.0,9.0
565,59409,57276,Fracture,4388,5601,Cosmic Divide,Nightblood Gaming,Nightblood Gaming,5,13,attack,defend,4,1,0,8,5,0,0.0,4.0,0.0,3.0,2.0,2.0,0.0,9.0,3.0,2.0,2.0,2.0,1.0,0.0,5.0,4.0,10.0,7.0
566,59410,57276,Split,4388,5601,Cosmic Divide,Nightblood Gaming,Cosmic Divide,13,5,attack,defend,8,5,0,4,1,0,2.0,2.0,2.0,0.0,0.0,4.0,3.0,12.0,8.0,0.0,4.0,0.0,2.0,0.0,2.0,1.0,10.0,4.0
567,59411,57278,Icebox,6864,6865,Frag Ya Bag,Hot Thots,Frag Ya Bag,13,4,attack,defend,10,3,0,2,2,0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,12.0,10.0,2.0,3.0,2.0,3.0,0.0,4.0,1.0,7.0,1.0
568,59412,57278,Haven,6864,6865,Frag Ya Bag,Hot Thots,Frag Ya Bag,13,5,defend,attack,8,5,0,4,1,0,1.0,3.0,1.0,0.0,0.0,3.0,3.0,12.0,9.0,1.0,3.0,1.0,3.0,1.0,6.0,2.0,6.0,1.0
569,59414,57279,Split,5248,6866,Evil Geniuses,RIT Orange,Evil Geniuses,13,8,defend,attack,6,7,0,6,2,0,2.0,2.0,2.0,0.0,0.0,6.0,3.0,13.0,8.0,0.0,4.0,0.0,2.0,1.0,4.0,1.0,11.0,6.0
570,59415,57279,Icebox,5248,6866,Evil Geniuses,RIT Orange,Evil Geniuses,13,7,defend,attack,6,7,0,6,1,0,1.0,3.0,1.0,1.0,1.0,5.0,4.0,11.0,7.0,1.0,4.0,1.0,3.0,0.0,2.0,1.0,11.0,5.0
571,57939,51279,Split,682,420,Gambit Esports,Team Vikings,Gambit Esports,13,6,attack,defend,7,6,0,5,1,0,1.0,3.0,1.0,0.0,0.0,4.0,2.0,12.0,10.0,1.0,3.0,1.0,4.0,0.0,4.0,2.0,8.0,3.0
572,57940,51279,Bind,682,420,Gambit Esports,Team Vikings,Team Vikings,5,13,defend,attack,4,1,0,8,5,0,0.0,3.0,0.0,3.0,1.0,7.0,1.0,5.0,3.0,2.0,2.0,2.0,1.0,1.0,4.0,3.0,11.0,7.0
573,57941,51279,Icebox,682,420,Gambit Esports,Team Vikings,Gambit Esports,14,12,attack,defend,3,9,2,9,3,0,1.0,4.0,1.0,0.0,0.0,7.0,2.0,15.0,11.0,1.0,2.0,1.0,2.0,0.0,7.0,6.0,15.0,5.0
574,57906,51267,Breeze,427,2112,Envy,X10 CRIT,Envy,13,8,defend,attack,6,7,0,6,2,0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,15.0,11.0,1.0,3.0,1.0,1.0,0.0,8.0,5.0,9.0,2.0
575,57907,51267,Ascent,427,2112,Envy,X10 CRIT,Envy,13,7,attack,defend,7,6,0,5,2,0,0.0,2.0,0.0,2.0,1.0,5.0,4.0,11.0,8.0,2.0,3.0,2.0,2.0,0.0,5.0,2.0,10.0,3.0
576,57954,51284,Icebox,198,2593,DRX Vision Strikers,Fnatic,Fnatic,10,13,attack,defend,6,4,0,6,7,0,1.0,3.0,1.0,2.0,0.0,4.0,1.0,14.0,8.0,1.0,3.0,1.0,0.0,0.0,8.0,5.0,12.0,7.0
577,57955,51284,Haven,198,2593,DRX Vision Strikers,Fnatic,DRX Vision Strikers,13,10,defend,attack,6,7,0,6,4,0,1.0,3.0,1.0,2.0,0.0,3.0,2.0,15.0,10.0,1.0,3.0,1.0,0.0,0.0,7.0,2.0,13.0,7.0
578,57956,51284,Fracture,198,2593,DRX Vision Strikers,Fnatic,Fnatic,6,13,defend,attack,3,3,0,9,4,0,0.0,3.0,0.0,3.0,0.0,3.0,2.0,10.0,4.0,2.0,3.0,2.0,0.0,0.0,3.0,1.0,13.0,10.0
579,57921,51273,Ascent,2,2406,Sentinels,FURIA,Sentinels,13,9,defend,attack,6,7,0,6,3,0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,16.0,12.0,2.0,3.0,2.0,1.0,0.0,5.0,3.0,13.0,4.0
580,57922,51273,Breeze,2,2406,Sentinels,FURIA,FURIA,10,13,defend,attack,4,6,0,8,5,0,1.0,4.0,1.0,2.0,1.0,4.0,2.0,13.0,6.0,1.0,2.0,1.0,1.0,0.0,7.0,3.0,13.0,9.0
581,57923,51273,Haven,2,2406,Sentinels,FURIA,Sentinels,13,9,defend,attack,9,4,0,3,6,0,2.0,3.0,3.0,2.0,0.0,5.0,2.0,12.0,8.0,0.0,3.0,0.0,3.0,1.0,4.0,2.0,12.0,6.0
582,57933,51277,Icebox,682,6199,Gambit Esports,Team Secret,Team Secret,6,13,attack,defend,4,2,0,8,5,0,1.0,2.0,1.0,3.0,0.0,6.0,4.0,8.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,14.0,10.0
583,57934,51277,Breeze,682,6199,Gambit Esports,Team Secret,Gambit Esports,13,0,attack,defend,12,1,0,0,0,0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,9.0,9.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,4.0,0.0
584,57935,51277,Bind,682,6199,Gambit Esports,Team Secret,Gambit Esports,13,6,attack,defend,7,6,0,5,1,0,0.0,4.0,2.0,0.0,0.0,2.0,1.0,13.0,10.0,2.0,3.0,2.0,2.0,0.0,7.0,1.0,7.0,3.0
585,57951,51283,Icebox,2593,188,Fnatic,Cloud9,Fnatic,13,11,defend,attack,7,6,0,5,6,0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,18.0,13.0,2.0,2.0,2.0,2.0,0.0,9.0,4.0,11.0,5.0
586,57952,51283,Split,2593,188,Fnatic,Cloud9,Cloud9,11,13,defend,attack,7,4,0,5,8,0,2.0,3.0,2.0,2.0,0.0,12.0,6.0,7.0,3.0,0.0,3.0,0.0,1.0,1.0,4.0,0.0,16.0,12.0
587,57953,51283,Fracture,2593,188,Fnatic,Cloud9,Fnatic,14,12,attack,defend,8,4,2,4,8,0,2.0,2.0,2.0,1.0,0.0,7.0,3.0,16.0,9.0,0.0,5.0,0.0,0.0,0.0,5.0,3.0,16.0,9.0
588,57936,51278,Icebox,420,277,Team Vikings,Crazy Raccoon,Team Vikings,13,9,attack,defend,6,7,0,6,3,0,1.0,3.0,1.0,0.0,0.0,4.0,3.0,15.0,9.0,1.0,4.0,2.0,2.0,1.0,7.0,1.0,9.0,5.0
589,57937,51278,Haven,420,277,Team Vikings,Crazy Raccoon,Team Vikings,13,8,defend,attack,6,7,0,6,2,0,2.0,2.0,2.0,0.0,0.0,5.0,4.0,14.0,7.0,0.0,4.0,0.0,3.0,0.0,3.0,1.0,11.0,7.0
590,57948,51282,Haven,198,4050,DRX Vision Strikers,FULL SENSE,DRX Vision Strikers,13,5,attack,defend,9,4,0,3,2,0,2.0,3.0,2.0,0.0,0.0,3.0,1.0,12.0,10.0,0.0,4.0,1.0,1.0,0.0,5.0,1.0,8.0,3.0
591,57949,51282,Breeze,198,4050,DRX Vision Strikers,FULL SENSE,DRX Vision Strikers,13,5,attack,defend,9,4,0,3,2,0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,13.0,11.0,1.0,3.0,1.0,1.0,0.0,9.0,3.0,5.0,1.0
592,58691,52479,Ascent,533,1034,XSET,NRG Esports,NRG Esports,8,13,attack,defend,4,4,0,8,5,0,2.0,2.0,2.0,0.0,0.0,7.0,2.0,12.0,4.0,0.0,4.0,0.0,1.0,0.0,3.0,2.0,13.0,11.0
593,58692,52479,Bind,533,1034,XSET,NRG Esports,XSET,13,2,defend,attack,12,1,0,0,2,0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,10.0,10.0,1.0,3.0,1.0,1.0,0.0,6.0,1.0,5.0,0.0
594,58693,52479,Haven,533,1034,XSET,NRG Esports,XSET,13,6,attack,defend,8,5,0,4,2,0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,14.0,11.0,1.0,2.0,1.0,4.0,0.0,5.0,3.0,8.0,2.0
595,58685,52477,Icebox,533,470,XSET,Complexity,XSET,13,6,attack,defend,8,5,0,4,2,0,2.0,2.0,2.0,0.0,0.0,4.0,3.0,13.0,8.0,0.0,4.0,0.0,2.0,0.0,3.0,1.0,10.0,5.0
596,58686,52477,Split,533,470,XSET,Complexity,XSET,13,7,attack,defend,6,7,0,6,1,0,2.0,2.0,2.0,1.0,0.0,5.0,3.0,12.0,8.0,0.0,4.0,1.0,4.0,0.0,0.0,0.0,12.0,6.0
597,58688,52478,Icebox,1034,6817,NRG Esports,ex-FLICKBAITERS,NRG Esports,13,9,attack,defend,5,8,0,7,2,0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,16.0,11.0,1.0,3.0,2.0,1.0,0.0,5.0,2.0,13.0,5.0
598,58689,52478,Ascent,1034,6817,NRG Esports,ex-FLICKBAITERS,NRG Esports,13,4,defend,attack,10,3,0,2,2,0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,11.0,8.0,0.0,4.0,0.0,1.0,0.0,6.0,2.0,6.0,2.0
599,58673,52473,Split,533,5248,XSET,Evil Geniuses,Evil Geniuses,10,13,attack,defend,5,5,0,7,6,0,1.0,3.0,2.0,2.0,1.0,7.0,2.0,11.0,5.0,1.0,3.0,1.0,2.0,2.0,4.0,3.0,14.0,7.0
600,58674,52473,Haven,533,5248,XSET,Evil Geniuses,XSET,14,12,attack,defend,6,6,2,6,6,0,0.0,3.0,1.0,1.0,0.0,9.0,6.0,13.0,7.0,2.0,2.0,2.0,3.0,0.0,4.0,1.0,17.0,9.0
601,58675,52473,Ascent,533,5248,XSET,Evil Geniuses,XSET,13,8,defend,attack,7,6,0,5,3,0,1.0,3.0,1.0,0.0,0.0,7.0,6.0,11.0,6.0,1.0,3.0,1.0,3.0,0.0,4.0,1.0,11.0,6.0
602,58676,52474,Icebox,470,6144,Complexity,The Mafia,Complexity,13,10,attack,defend,8,5,0,4,6,0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,15.0,10.0,1.0,3.0,1.0,1.0,1.0,6.0,3.0,13.0,5.0
603,58677,52474,Haven,470,6144,Complexity,The Mafia,Complexity,13,3,attack,defend,11,2,0,1,2,0,1.0,3.0,1.0,0.0,0.0,4.0,4.0,9.0,8.0,1.0,3.0,1.0,2.0,0.0,5.0,1.0,6.0,1.0
604,58679,52475,Haven,1034,468,NRG Esports,Renegades,NRG Esports,13,9,defend,attack,8,5,0,4,5,0,0.0,4.0,0.0,1.0,0.0,2.0,1.0,15.0,12.0,2.0,2.0,2.0,2.0,0.0,6.0,4.0,12.0,3.0
605,58680,52475,Icebox,1034,468,NRG Esports,Renegades,NRG Esports,14,12,attack,defend,7,5,2,5,7,0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,20.0,14.0,2.0,3.0,2.0,1.0,0.0,5.0,3.0,17.0,7.0
606,58682,52476,Icebox,6817,6148,ex-FLICKBAITERS,Project A,Project A,11,13,defend,attack,8,3,0,4,9,0,1.0,3.0,1.0,3.0,1.0,4.0,2.0,14.0,7.0,1.0,3.0,1.0,0.0,0.0,8.0,3.0,13.0,9.0
607,58683,52476,Breeze,6817,6148,ex-FLICKBAITERS,Project A,ex-FLICKBAITERS,13,10,attack,defend,7,6,0,5,5,0,1.0,3.0,1.0,1.0,0.0,5.0,5.0,14.0,7.0,1.0,3.0,1.0,2.0,0.0,5.0,2.0,13.0,7.0
608,58684,52476,Ascent,6817,6148,ex-FLICKBAITERS,Project A,ex-FLICKBAITERS,13,4,defend,attack,9,4,0,3,1,0,2.0,2.0,2.0,1.0,0.0,4.0,3.0,10.0,8.0,0.0,4.0,0.0,1.0,0.0,3.0,0.0,9.0,4.0
609,58068,51496,Icebox,6484,5406,Tropinha do TIKTOK,Stars Horizon,Stars Horizon,6,13,defend,attack,6,0,0,6,7,0,1.0,2.0,1.0,4.0,0.0,5.0,2.0,8.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,12.0,9.0
610,58069,51496,Haven,6484,5406,Tropinha do TIKTOK,Stars Horizon,Tropinha do TIKTOK,13,3,defend,attack,9,4,0,3,0,0,1.0,3.0,1.0,0.0,0.0,3.0,3.0,10.0,9.0,1.0,3.0,1.0,1.0,0.0,6.0,1.0,6.0,1.0
611,58070,51496,Breeze,6484,5406,Tropinha do TIKTOK,Stars Horizon,Stars Horizon,11,13,defend,attack,5,6,0,7,6,0,1.0,3.0,1.0,1.0,0.0,5.0,4.0,15.0,6.0,1.0,3.0,1.0,1.0,1.0,5.0,3.0,15.0,8.0
612,58356,51824,Bind,4686,6092,Fire Flux Esports,Regnum Carya Esports,Fire Flux Esports,13,6,defend,attack,6,7,0,6,0,0,2.0,2.0,2.0,2.0,0.0,4.0,3.0,11.0,8.0,0.0,4.0,0.0,1.0,0.0,3.0,1.0,11.0,5.0
613,58357,51824,Ascent,4686,6092,Fire Flux Esports,Regnum Carya Esports,Fire Flux Esports,13,6,attack,defend,9,4,0,3,3,0,2.0,2.0,2.0,1.0,0.0,5.0,4.0,11.0,7.0,0.0,3.0,0.0,5.0,3.0,1.0,0.0,10.0,3.0
614,58358,51824,Breeze,4686,6092,Fire Flux Esports,Regnum Carya Esports,Fire Flux Esports,13,4,defend,attack,10,3,0,2,2,0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,10.0,8.0,1.0,3.0,1.0,2.0,1.0,6.0,1.0,6.0,1.0
615,57829,51022,Split,624,2532,Paper Rex,Louvre,Paper Rex,13,8,attack,defend,8,5,0,4,4,0,2.0,2.0,2.0,1.0,0.0,4.0,3.0,14.0,8.0,0.0,5.0,0.0,1.0,0.0,3.0,2.0,12.0,6.0
616,58813,51022,Haven,624,2532,Paper Rex,Louvre,Paper Rex,13,2,attack,defend,10,3,0,2,0,0,2.0,2.0,2.0,0.0,0.0,4.0,3.0,9.0,8.0,0.0,3.0,0.0,3.0,0.0,4.0,0.0,5.0,2.0
617,57831,51022,Icebox,624,2532,Paper Rex,Louvre,Paper Rex,13,8,defend,attack,10,3,0,2,6,0,1.0,3.0,1.0,1.0,0.0,3.0,3.0,14.0,9.0,1.0,2.0,1.0,2.0,0.0,4.0,2.0,13.0,5.0
618,57156,50292,Haven,4036,6492,Team Bliss,HERO Esports,Team Bliss,13,9,attack,defend,10,3,0,2,7,0,1.0,3.0,1.0,3.0,1.0,2.0,0.0,14.0,11.0,1.0,3.0,2.0,3.0,0.0,3.0,2.0,13.0,5.0
619,57157,50292,Icebox,4036,6492,Team Bliss,HERO Esports,HERO Esports,10,13,defend,attack,5,5,0,7,6,0,0.0,3.0,0.0,1.0,0.0,6.0,3.0,13.0,7.0,2.0,2.0,2.0,2.0,0.0,6.0,4.0,13.0,7.0
620,57158,50292,Ascent,4036,6492,Team Bliss,HERO Esports,Team Bliss,13,11,defend,attack,9,4,0,3,8,0,1.0,3.0,1.0,2.0,0.0,6.0,3.0,13.0,9.0,1.0,3.0,1.0,2.0,0.0,3.0,2.0,16.0,8.0
621,58649,52465,Split,533,6164,XSET,Radiance,XSET,13,7,attack,defend,10,3,0,2,5,0,1.0,2.0,1.0,3.0,1.0,3.0,0.0,12.0,11.0,1.0,3.0,1.0,2.0,0.0,7.0,3.0,8.0,3.0
622,58650,52465,Fracture,533,6164,XSET,Radiance,XSET,13,5,defend,attack,11,2,0,1,4,0,1.0,3.0,1.0,0.0,0.0,6.0,4.0,9.0,8.0,1.0,3.0,1.0,1.0,0.0,9.0,4.0,5.0,0.0
623,58655,52467,Ascent,470,6198,Complexity,Knights Academy,Complexity,13,10,attack,defend,7,6,0,5,5,0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,15.0,9.0,1.0,4.0,1.0,1.0,0.0,6.0,3.0,12.0,6.0
624,58656,52467,Haven,470,6198,Complexity,Knights Academy,Knights Academy,9,13,defend,attack,5,4,0,7,6,0,1.0,3.0,1.0,3.0,0.0,3.0,1.0,13.0,7.0,1.0,3.0,1.0,1.0,0.0,4.0,4.0,14.0,8.0
625,58657,52467,Split,470,6198,Complexity,Knights Academy,Complexity,13,7,defend,attack,9,4,0,3,4,0,1.0,3.0,2.0,0.0,0.0,3.0,3.0,14.0,8.0,1.0,4.0,1.0,3.0,0.0,2.0,1.0,11.0,5.0
626,58661,52469,Haven,1034,4345,NRG Esports,SoaR,SoaR,10,13,attack,defend,4,6,0,8,5,0,1.0,3.0,1.0,2.0,0.0,4.0,3.0,14.0,6.0,1.0,3.0,1.0,1.0,0.0,6.0,3.0,13.0,9.0
627,58662,52469,Ascent,1034,4345,NRG Esports,SoaR,NRG Esports,13,11,defend,attack,8,5,0,4,7,0,1.0,4.0,1.0,2.0,0.0,3.0,0.0,15.0,12.0,1.0,3.0,2.0,2.0,1.0,5.0,2.0,14.0,6.0
628,58663,52469,Icebox,1034,4345,NRG Esports,SoaR,NRG Esports,13,2,defend,attack,10,3,0,2,0,0,2.0,2.0,2.0,0.0,0.0,4.0,4.0,9.0,7.0,0.0,4.0,0.0,1.0,0.0,4.0,1.0,6.0,1.0
629,58664,52470,Breeze,468,6020,Renegades,Pho Real,Renegades,13,5,defend,attack,11,2,0,1,4,0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,12.0,10.0,1.0,3.0,1.0,2.0,0.0,4.0,2.0,9.0,2.0
630,58665,52470,Icebox,468,6020,Renegades,Pho Real,Renegades,13,6,defend,attack,7,6,0,5,1,0,2.0,2.0,2.0,0.0,0.0,6.0,3.0,11.0,8.0,0.0,3.0,0.0,2.0,0.0,4.0,1.0,10.0,5.0
631,58670,52472,Ascent,6148,6204,Project A,Nemesis,Nemesis,10,13,attack,defend,8,2,0,4,9,0,1.0,3.0,1.0,1.0,0.0,4.0,1.0,15.0,8.0,1.0,3.0,1.0,0.0,0.0,7.0,5.0,13.0,7.0
632,58671,52472,Breeze,6148,6204,Project A,Nemesis,Project A,13,1,defend,attack,11,2,0,1,0,0,2.0,2.0,2.0,0.0,0.0,4.0,4.0,8.0,7.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,6.0,1.0
633,58672,52472,Haven,6148,6204,Project A,Nemesis,Project A,13,11,defend,attack,9,4,0,3,8,0,1.0,4.0,1.0,2.0,0.0,3.0,1.0,15.0,11.0,1.0,3.0,2.0,1.0,1.0,5.0,2.0,15.0,6.0
634,58782,52721,Haven,3748,1267,Team Reckaroo,Cloud9 White ,Team Reckaroo,13,1,defend,attack,11,2,0,1,0,0,1.0,3.0,2.0,0.0,0.0,2.0,2.0,9.0,9.0,1.0,3.0,1.0,2.0,0.0,5.0,0.0,4.0,0.0
635,58783,52722,Ascent,6144,5248,The Mafia,Evil Geniuses,The Mafia,13,11,defend,attack,8,5,0,4,7,0,1.0,3.0,1.0,1.0,0.0,6.0,6.0,14.0,6.0,1.0,3.0,1.0,3.0,1.0,6.0,4.0,12.0,5.0
636,58776,52715,Ascent,470,5482,Complexity,Kowareta,Complexity,13,4,defend,attack,10,3,0,2,2,0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,12.0,10.0,1.0,3.0,1.0,1.0,0.0,7.0,1.0,6.0,2.0
637,58779,52718,Icebox,6675,4345,The Guard,SoaR,The Guard,13,6,attack,defend,10,3,0,2,4,0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,12.0,9.0,0.0,3.0,0.0,3.0,0.0,4.0,1.0,9.0,5.0
638,58781,52720,Haven,468,5832,Renegades,Zero MarksMen Black,Renegades,13,10,attack,defend,8,5,0,4,6,0,0.0,4.0,0.0,2.0,1.0,2.0,1.0,15.0,11.0,2.0,2.0,2.0,3.0,0.0,5.0,3.0,13.0,5.0
639,58760,52699,Icebox,470,3337,Complexity,Team Basilisk,Complexity,13,8,defend,attack,7,6,0,5,3,0,0.0,4.0,1.0,0.0,0.0,2.0,2.0,15.0,10.0,2.0,3.0,2.0,3.0,0.0,5.0,2.0,10.0,4.0
640,58767,52706,Haven,5248,1267,Evil Geniuses,Cloud9 White ,Evil Geniuses,13,8,defend,attack,9,4,0,3,5,0,2.0,2.0,2.0,2.0,0.0,6.0,3.0,11.0,8.0,0.0,4.0,1.0,2.0,0.0,2.0,0.0,13.0,7.0
641,58757,52696,Haven,1034,6454,NRG Esports,Eclectiq,NRG Esports,13,2,defend,attack,10,3,0,2,0,0,2.0,2.0,2.0,0.0,0.0,5.0,5.0,8.0,6.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,6.0,2.0
642,58755,52694,Ascent,533,6817,XSET,ex-FLICKBAITERS,XSET,13,3,defend,attack,9,4,0,3,0,0,2.0,2.0,2.0,0.0,0.0,6.0,5.0,8.0,6.0,0.0,3.0,0.0,3.0,0.0,4.0,0.0,6.0,3.0
643,58763,52702,Ascent,4345,4529,SoaR,IlluZion,SoaR,13,9,defend,attack,7,6,0,5,4,0,1.0,3.0,1.0,3.0,2.0,5.0,2.0,11.0,8.0,1.0,3.0,1.0,2.0,0.0,6.0,3.0,11.0,5.0
644,58739,52678,Ascent,6817,6213,ex-FLICKBAITERS,Cloud9 Academy,ex-FLICKBAITERS,13,10,attack,defend,5,8,0,7,3,0,1.0,3.0,1.0,2.0,1.0,5.0,3.0,13.0,8.0,1.0,3.0,2.0,2.0,0.0,5.0,3.0,13.0,5.0
645,58789,52683,Bind,470,6020,Complexity,Pho Real,Complexity,15,13,defend,attack,5,7,3,7,5,1,1.0,4.0,2.0,0.0,0.0,6.0,3.0,16.0,8.0,1.0,4.0,1.0,0.0,0.0,2.0,0.0,20.0,12.0
646,58751,52690,Haven,1267,6144,Cloud9 White ,The Mafia,Cloud9 White ,13,8,attack,defend,5,8,0,7,1,0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,14.0,10.0,1.0,3.0,1.0,1.0,0.0,6.0,2.0,11.0,5.0
647,58376,51830,Breeze,1184,6092,Futbolist,Regnum Carya Esports,Regnum Carya Esports,8,13,attack,defend,5,3,0,7,6,0,1.0,3.0,1.0,2.0,0.0,5.0,2.0,11.0,5.0,1.0,3.0,1.0,1.0,0.0,2.0,1.0,15.0,11.0
648,58377,51830,Haven,1184,6092,Futbolist,Regnum Carya Esports,Regnum Carya Esports,9,13,attack,defend,3,6,0,9,4,0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,15.0,9.0,2.0,2.0,2.0,1.0,0.0,5.0,2.0,14.0,9.0
649,58378,51830,Split,1184,6092,Futbolist,Regnum Carya Esports,Futbolist,13,6,attack,defend,7,6,0,5,1,0,1.0,3.0,1.0,1.0,1.0,4.0,3.0,11.0,8.0,1.0,3.0,1.0,4.0,2.0,4.0,1.0,8.0,2.0
650,58379,51830,Ascent,1184,6092,Futbolist,Regnum Carya Esports,Futbolist,13,11,defend,attack,5,8,0,7,4,0,2.0,2.0,2.0,3.0,0.0,7.0,3.0,12.0,8.0,0.0,4.0,0.0,3.0,1.0,2.0,0.0,15.0,10.0
651,58380,51830,Fracture,1184,6092,Futbolist,Regnum Carya Esports,Regnum Carya Esports,7,13,attack,defend,6,1,0,6,7,0,2.0,3.0,2.0,2.0,0.0,5.0,2.0,10.0,3.0,0.0,3.0,0.0,1.0,0.0,2.0,2.0,14.0,11.0
652,58734,50291,Bind,6126,6726,Legacy Esports,Crimas Disciples,Crimas Disciples,11,13,defend,attack,6,5,0,6,7,0,0.0,4.0,0.0,2.0,1.0,3.0,2.0,15.0,8.0,2.0,2.0,2.0,3.0,1.0,4.0,3.0,15.0,7.0
653,57154,50291,Haven,6126,6726,Legacy Esports,Crimas Disciples,Legacy Esports,13,4,defend,attack,9,4,0,3,1,0,2.0,2.0,2.0,0.0,0.0,5.0,4.0,10.0,7.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,9.0,4.0
654,57155,50291,Icebox,6126,6726,Legacy Esports,Crimas Disciples,Legacy Esports,13,10,attack,defend,7,6,0,5,5,0,0.0,3.0,0.0,1.0,1.0,3.0,2.0,16.0,10.0,2.0,3.0,2.0,2.0,0.0,8.0,2.0,10.0,6.0
655,57150,50290,Haven,6047,6512,VERTEX,Kraken ESC White,VERTEX,13,9,defend,attack,9,4,0,3,6,0,1.0,3.0,1.0,2.0,0.0,3.0,2.0,14.0,10.0,1.0,2.0,1.0,0.0,0.0,9.0,4.0,11.0,4.0
